file.num,behav,new.dur,pred.state,sex,age,pop,temp,humidity,date,predator
3,walk,128.8605,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,turn,130.314,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,walk,131.314,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,groom,132.6655,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,walk,136.119,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,ab_lift,137.189,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,walk,138.189,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,groom,140.299,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,walk,143.1115,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,ab_lift,145.7055,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,turn,146.752,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,walk,147.752,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,groom,152.7605,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,ab_lift,161.4635,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,ab_lift,161.6195,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,walk,162.0025,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
