file.num,file,sex,age,pop,humidity,rec.time,temp,time.stamp,code,event,state,state.event,strike,pred.state,chasing,predator
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,518362,g,0,groom,groom,0,0,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,623197,1,0,groom,groom,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,625709,w,0,walk,walk,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,635772,i,turn,walk,turn,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,651197,d,wing_disp,walk,wingdisp,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,674300,d,wing_disp,walk,wingdisp,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,705594,i,turn,walk,turn,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,712218,h,0,timeout,timeout,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,717274,w,0,walk,walk,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,722169,j,jump,walk,jump,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,724442,s,0,stop,stop,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,726408,w,0,walk,walk,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,727279,f,fly,walk,fly,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,728472,w,0,walk,walk,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,730830,3,0,walk,walk,0,close,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,736037,4,0,walk,walk,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,738198,y,ab_lift,walk,ablift,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,758309,d,wing_disp,walk,wingdisp,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,766916,i,turn,walk,turn,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,779043,d,wing_disp,walk,wingdisp,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,780500,d,wing_disp,walk,wingdisp,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,790563,3,0,walk,walk,0,close,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,803138,4,0,walk,walk,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,817506,g,0,groom,groom,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,830337,w,0,walk,walk,0,far,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,832482,3,0,walk,walk,0,close,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,846170,z,capture,walk,capture,0,close,0,mantid
9,03_23_2013_b2F.csv,Female,3,FVW,21,1023,21,847758,EOF,end_trial,walk,end_trial,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1142,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,44570,g,0,groom,groom,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,54233,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,64153,i,turn,walk,turn,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,65657,h,0,timeout,timeout,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,69944,g,0,groom,groom,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,76248,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,116054,g,0,groom,groom,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,161045,i,turn,groom,turn,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,161253,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,183700,h,0,timeout,timeout,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,185915,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,272208,h,0,timeout,timeout,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,298639,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,316751,g,0,groom,groom,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,320022,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,328813,y,ab_lift,walk,ablift,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,340685,g,0,groom,groom,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,345612,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,357900,r,0,run,run,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,362822,w,0,walk,walk,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,381355,g,0,groom,groom,0,0,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,607022,1,0,groom,groom,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,608256,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,611125,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,612134,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,625321,i,turn,walk,turn,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,626433,f,fly,walk,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,627745,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,628369,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,631961,4,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,643392,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,645512,4,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,646769,r,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,649320,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,658311,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,659208,i,turn,walk,turn,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,677407,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,684985,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,689205,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,689877,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,690637,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,691996,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,694485,4,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,704234,i,turn,walk,turn,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,711457,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,716420,2,0,walk,walk,strike,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,717826,f,fly,walk,fly,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,723322,s,0,stop,stop,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,723898,4,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,724594,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,725000,r,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,727097,3,0,run,run,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,729923,4,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,731051,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,731883,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,733995,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,735699,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,736707,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,737975,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,738519,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,740340,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,741220,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,742967,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,743607,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,744599,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,745007,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,757813,r,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,759037,y,ab_lift,run,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,759501,y,ab_lift,run,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,760093,y,ab_lift,run,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,762413,y,ab_lift,run,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,764076,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,767991,h,0,timeout,timeout,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,770636,f,fly,timeout,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,773444,g,0,groom,groom,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,779040,f,fly,groom,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,779865,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,780761,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,782064,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,784457,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,786600,j,jump,walk,jump,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,787000,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,787252,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,788993,r,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,791947,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,792834,j,jump,stop,jump,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,794682,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,795561,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,796857,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,803712,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,805786,j,jump,walk,jump,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,806554,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,807513,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,808432,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,809912,i,turn,walk,turn,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,812281,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,813496,4,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,819488,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,820192,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,822400,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,825591,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,828215,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,830552,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,831191,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,832159,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,832936,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,833574,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,834200,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,834921,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,835816,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,842815,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,844343,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,846895,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,847575,i,turn,walk,turn,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,849143,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,852446,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,861566,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,862918,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,863518,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,868353,r,0,run,run,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,869105,2,0,run,run,strike,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,869834,f,fly,run,fly,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,870738,4,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,873958,g,0,groom,groom,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,918930,j,jump,groom,jump,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,919546,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,920498,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,921465,j,jump,walk,jump,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,924669,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,925549,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,926725,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,927509,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,931100,f,fly,walk,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,931960,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,934354,w,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,938567,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,939407,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,943614,4,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,950055,h,0,timeout,timeout,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,955206,r,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,959335,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,972215,h,0,timeout,timeout,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,975750,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,977622,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,982402,2,0,walk,walk,strike,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,983330,f,fly,walk,fly,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,985490,4,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,987777,g,0,groom,groom,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1031446,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1032926,r,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1033262,3,0,run,run,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1035342,i,turn,run,turn,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1037567,4,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1046645,y,ab_lift,run,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1047710,y,ab_lift,run,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1051134,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1053102,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1054126,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1055206,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1055956,f,fly,walk,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1056670,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1057149,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1058909,f,fly,walk,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1060471,g,0,groom,groom,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1110457,i,turn,groom,turn,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1110873,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1112618,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1112943,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1114010,f,fly,walk,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1114681,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1115510,r,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1116610,3,0,run,run,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1118977,2,0,run,run,strike,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1119625,f,fly,run,fly,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1120457,4,0,run,run,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1121225,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1128472,g,0,groom,groom,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1163063,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1170104,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1176830,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1185269,4,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1188197,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1190548,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1205044,g,0,groom,groom,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1215283,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1230867,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1231555,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1232075,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1232696,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1233139,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1233659,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1234467,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1235101,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1236012,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1253121,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1253745,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1254305,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1254817,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1255369,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1255872,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1256553,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1257168,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1269652,f,fly,walk,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1270158,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1270764,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1271548,s,0,stop,stop,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1272236,f,fly,stop,fly,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1273212,w,0,walk,walk,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1279644,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1280164,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1281036,y,ab_lift,walk,ablift,0,far,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1281916,3,0,walk,walk,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1282508,y,ab_lift,walk,ablift,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1284114,2,0,walk,walk,strike,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1284770,f,fly,walk,fly,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1285674,r,0,run,run,0,close,0,mantid
10,03_23_2013_b3M.csv,Male,6,FVW,21,1054,21,1290137,2,0,run,run,strike,close,0,mantid
