file.num,file,sex,age,humidity,rec.time,temp,time.stamp,code,event,state,state.event,strike,pred.state,chasing,predator,date
2,10_2_12_a1f.csv,female,5,,1005,22,1140940,w,0,walk,walk,0,far,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1141393,y,ab_lift,walk,ab_lift,0,far,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1142878,y,ab_lift,walk,ab_lift,0,far,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1144315,y,ab_lift,walk,ab_lift,0,far,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1145190,y,ab_lift,walk,ab_lift,0,far,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1146081,3,0,walk,walk,0,close,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1151550,r,0,run,run,0,close,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1152425,z,capture,run,capture,0,close,0,spider,10_2_12
2,10_2_12_a1f.csv,female,5,,1005,22,1154425,EOF,end_trial,run,end_trial,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,3719,g,0,groom,groom,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,251221,e,0,inch,inch,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,254190,g,0,groom,groom,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,257721,e,0,inch,inch,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,260628,i,turn,inch,turn,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,265331,g,0,groom,groom,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,272238,w,0,walk,walk,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,274378,y,ab_lift,walk,ab_lift,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,280598,g,0,groom,groom,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,286223,w,0,walk,walk,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,291411,y,ab_lift,walk,ab_lift,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,293504,i,turn,walk,turn,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,305521,g,0,groom,groom,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,322927,y,ab_lift,groom,ab_lift,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,323239,y,ab_lift,groom,ab_lift,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,324005,w,0,walk,walk,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,331959,g,0,groom,groom,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,373945,w,0,walk,walk,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,390071,g,0,groom,groom,0,0,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,547782,1,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,554360,h,0,timeout,timeout,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,649428,3,0,timeout,timeout,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,650553,j,jump,timeout,jump,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,653053,4,0,timeout,timeout,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,658038,s,0,stop,stop,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,664179,f,fly,stop,fly,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,670695,g,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,680337,w,0,walk,walk,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,680931,y,ab_lift,walk,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,682666,y,ab_lift,walk,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,691135,e,0,inch,inch,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,717058,g,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,903515,j,jump,groom,jump,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,941738,w,0,walk,walk,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,947332,h,0,timeout,timeout,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,970161,g,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1045306,h,0,timeout,timeout,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1056229,3,0,timeout,timeout,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1085923,w,0,walk,walk,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1090141,f,fly,walk,fly,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1091876,w,0,walk,walk,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1095173,f,fly,walk,fly,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1095892,4,0,walk,walk,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1104060,s,0,stop,stop,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1124737,e,0,inch,inch,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1126425,6,0,inch,inch,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1157379,s,0,stop,stop,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1158192,7,0,stop,stop,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1220648,3,0,stop,stop,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1250618,r,0,run,run,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1252337,4,0,run,run,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1262291,g,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1265307,3,0,groom,groom,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1274073,e,0,inch,inch,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1278682,6,0,inch,inch,0,close,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1291917,g,0,groom,groom,0,close,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1294433,7,0,groom,groom,0,close,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1313934,4,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1411502,e,0,inch,inch,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1447457,g,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1457441,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1457957,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1458832,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1459723,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1460894,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1461723,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1462566,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1463770,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1464910,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1465957,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1466879,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1467973,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1468895,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1470286,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1471270,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1472379,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1473629,y,ab_lift,groom,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1479552,w,0,walk,walk,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1482771,y,ab_lift,walk,ab_lift,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1492443,g,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1502443,f,fly,groom,fly,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1530163,s,0,stop,stop,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1589119,r,0,run,run,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1591088,f,fly,run,fly,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1596057,b,pause,run,pause,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1596964,r,0,run,run,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1597760,f,fly,run,fly,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1603151,g,0,groom,groom,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1612058,w,0,walk,walk,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1615011,6,0,walk,walk,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1617465,y,ab_lift,walk,ab_lift,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1619152,y,ab_lift,walk,ab_lift,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1621152,y,ab_lift,walk,ab_lift,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1623356,y,ab_lift,walk,ab_lift,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1624027,y,ab_lift,walk,ab_lift,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1626762,y,ab_lift,walk,ab_lift,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1629668,j,jump,walk,jump,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1632684,7,0,walk,walk,0,far,chase,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1643340,s,0,stop,stop,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1670404,f,fly,stop,fly,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1672201,3,0,stop,stop,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1674420,w,0,walk,walk,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1688358,s,0,stop,stop,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1691811,f,fly,stop,fly,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1693249,j,jump,stop,jump,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1694827,2,0,stop,stop,strike,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1700781,s,0,stop,stop,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1701718,4,0,stop,stop,0,far,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1792848,3,0,stop,stop,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1806974,2,0,stop,stop,strike,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1811005,f,fly,stop,fly,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1812443,f,fly,stop,fly,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1818521,s,0,stop,stop,0,close,0,spider,10_2_12
3,10_2_12_b1f.csv,female,5,,1047,22,1826428,EOF,end_trial,stop,end_trial,0,close,0,spider,10_2_12
13,10_30_12_a1m.csv,male,5,39,1048,22,9453,g,0,groom,groom,0,0,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,11704,w,0,walk,walk,0,0,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,49362,h,0,timeout,timeout,0,0,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,55050,r,0,run,run,0,0,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,59753,g,0,groom,groom,0,0,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,99801,r,0,run,run,0,0,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,104255,g,0,groom,groom,0,0,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,602327,1,0,groom,groom,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,610358,r,0,run,run,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,618858,y,ab_lift,run,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,619358,y,ab_lift,run,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,621374,y,ab_lift,run,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,622077,y,ab_lift,run,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,642657,h,0,timeout,timeout,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,644157,i,turn,timeout,turn,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,646501,y,ab_lift,timeout,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,654939,y,ab_lift,timeout,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,655377,y,ab_lift,timeout,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,658986,w,0,walk,walk,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,660393,r,0,run,run,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,661158,y,ab_lift,run,ab_lift,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,663486,3,0,run,run,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,664049,y,ab_lift,run,ab_lift,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,664955,w,0,walk,walk,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,666752,y,ab_lift,walk,ab_lift,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,667299,y,ab_lift,walk,ab_lift,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,668737,y,ab_lift,walk,ab_lift,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,669440,y,ab_lift,walk,ab_lift,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,685393,2,0,walk,walk,strike,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,687253,j,jump,walk,jump,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,688862,4,0,walk,walk,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,691769,w,0,walk,walk,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,693035,j,jump,walk,jump,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,695316,b,pause,walk,pause,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,696879,j,jump,walk,jump,0,far,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,698222,3,0,walk,walk,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,701426,z,capture,walk,capture,0,close,0,spider,10_30_12
13,10_30_12_a1m.csv,male,5,39,1048,22,702473,EOF,end_trial,walk,end_trial,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,2875,f,fly,walk,fly,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,4203,f,fly,walk,fly,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,6906,w,0,walk,walk,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,10172,i,turn,walk,turn,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,25079,e,0,inch,inch,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,55503,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,55862,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,56534,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,58534,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,59550,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,65034,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,65472,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,78972,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,81785,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,86723,g,0,groom,groom,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,92973,w,0,walk,walk,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,93739,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,94145,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,95036,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,96364,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,113771,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,115662,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,116662,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,117677,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,119646,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,122021,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,123834,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,124818,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,125678,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,126959,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,129569,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,145226,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,145616,y,ab_lift,walk,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,147382,g,0,groom,groom,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,157304,w,0,walk,walk,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,160211,g,0,groom,groom,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,175008,w,0,walk,walk,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,186400,e,0,inch,inch,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,197447,g,0,groom,groom,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,280107,e,0,inch,inch,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,293342,g,0,groom,groom,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,346423,e,0,inch,inch,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,350127,i,turn,inch,turn,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,355049,i,turn,inch,turn,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,362127,i,turn,inch,turn,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,365112,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,365409,y,ab_lift,inch,ab_lift,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,373440,w,0,walk,walk,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,378862,g,0,groom,groom,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,606843,w,0,walk,walk,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,635125,h,0,timeout,timeout,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,662924,g,0,groom,groom,0,0,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,778554,1,0,groom,groom,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,786040,w,0,walk,walk,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,788728,3,0,walk,walk,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,789634,b,pause,walk,pause,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,791712,3,0,walk,walk,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,792775,y,ab_lift,walk,ab_lift,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,794212,i,turn,walk,turn,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,796353,e,0,inch,inch,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,808775,g,0,groom,groom,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,813010,w,0,walk,walk,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,814432,y,ab_lift,walk,ab_lift,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,819167,4,0,walk,walk,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,821557,y,ab_lift,walk,ab_lift,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,823761,y,ab_lift,walk,ab_lift,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,828261,y,ab_lift,walk,ab_lift,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,835230,g,0,groom,groom,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,840090,w,0,walk,walk,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,842324,e,0,inch,inch,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,844543,y,ab_lift,inch,ab_lift,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,859699,b,pause,inch,pause,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,861215,e,0,inch,inch,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,884247,3,0,inch,inch,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,890263,j,jump,inch,jump,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,893576,2,0,inch,inch,strike,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,895248,f,fly,inch,fly,0,close,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,896748,4,0,inch,inch,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,897920,f,fly,inch,fly,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,899373,f,fly,inch,fly,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,905608,h,0,timeout,timeout,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,911186,r,0,run,run,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,912233,b,pause,run,pause,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,913483,w,0,walk,walk,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,916436,h,0,timeout,timeout,0,far,0,spider,10_30_12
14,10_30_12_a2f.csv,female,5,39,1103,22,928640,f,fly,timeout,fly,0,far,0,spider,10_30_12
