file.num,file,sex,age,pop,humidity,rec.time,temp,time.stamp,code,event,state,strike,pred.state,chasing,state.event,predator,date
3,1_7_14,Male,7,FVW,30,1108,20,1896486,b,pause,walk,0,far,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1897549,f,fly,walk,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1904229,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1907058,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1909238,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1913589,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1920477,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1925717,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1930565,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1931165,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1931717,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1934181,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1941429,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1941981,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1942526,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1943412,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1949025,EOF,end_trial,walk,0,far,0,end_trial,spider,1_7_14
